weight
-0.69288135
-0.7482759
-0.7608891
-0.6943723
-0.75122726
-0.76037055
-0.883727
-0.69213015
-0.5797707
-0.71578556
-0.65046966
-0.65369546
-0.62652326
-0.6158096
-0.7038658
-0.7078772
-0.7609885
-0.32641524
-0.58362466
-0.6369779
-0.64568937
-0.6521814
-0.6961905
-0.7058562
-0.69653356
-0.70633936
-0.5336281
-0.69171476
-0.76277035
-0.667029
-0.6261532
-0.7108542
-0.71857715
-0.6921923
-0.746524
-0.751634
-0.7960379
-0.7176523
-0.575621
-0.7086915
-0.793612
-0.69200647
-0.62221926
-0.7073782
-0.71126306
-0.678631
-0.7439562
-0.74505305
-0.56470525
-0.6989102
-0.5708122
-0.72271335
-0.6359488
-0.64078546
-0.74352276
-0.7148929
-0.716686
-0.7143061
-0.75472313
-0.85939
-0.8921777
-0.7725351
-0.808321
-0.8192389
-0.76464784
-0.7589956
-0.58878136
-0.5373946
-0.5804169
-0.5686004
-0.586483
-0.56778395
-0.7055047
-0.6529363
-0.6493598
-0.6441666
-0.6528658
-0.63610566
-0.6996087
-0.6527048
-0.6900573
-0.68075234
-0.65453404
-0.64156663
-0.6799449
-0.6624001
-0.66952884
-0.6672727
-0.25680816
-0.80267346
-0.7039968
-0.68651724
-0.69210637
-0.6842618
-0.62550396
-0.7156768
-0.7403481
-0.69276464
-0.6918316
-0.6879233
-0.6105093
-0.73411
-0.75199777
-0.736639
-0.7014071
-0.69409794
-0.7011031
-0.7117071
-0.69497687
-0.7143148
-0.5981137
-0.69808304
-0.70539606
-0.710001
-0.74431837
-0.70309615
-0.72360337
-0.7201583
-0.6995406
-0.7103993
-0.9135679
-0.93555593
-0.767169
-0.7884364
-0.7684734
-0.7699109
-0.76698416
-0.8168542
-0.84835327
-0.8117838
-0.77265704
-0.80228823
-0.62129426
-0.5685548
-0.58895236
-0.5727858
-0.55317104
-0.5121677
-0.60324556
-0.6056497
-0.60421544
-0.59140164
-0.57419044
-0.5583509
-0.7241726
-0.7000438
-0.6565405
-0.66026723
-0.6681223
-0.648405
-0.6636995
-0.670513
-0.6723132
-0.65594876
-0.64186096
-0.64545256
-0.7228665
